,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer Real,Serial Killer Previsto
1708,1692,19.15,1.43,46.17,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1709,1998,25.75,1.45,40.34,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1710,785,36.36,1.76,31.25,Masculino,Preto,Castanho,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
1711,1629,42.74,1.45,89.99,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1712,1064,13.0,1.69,82.94,Masculino,Castanho,Ruivo,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
1713,1915,33.72,1.7,58.79,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1714,1329,18.96,1.66,36.29,Masculino,Preto,Castanho,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
1715,1822,43.6,1.58,59.43,Masculino,Castanho,Preto,Esfaqueamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1716,720,52.28,1.43,63.45,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1717,1082,33.53,1.88,58.62,Masculino,Castanho,Preto,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1718,1724,19.66,1.54,36.41,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho,ElBigodon Camacho
1719,1262,43.87,1.46,88.88,Feminino,Verde,Preto,Estrangulamento,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
1720,1336,15.67,1.48,40.39,Masculino,Verde,Preto,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1721,2142,27.77,1.71,78.15,Feminino,Azul,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1722,475,44.61,1.69,64.83,Feminino,Preto,Ruivo,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
1723,1688,14.46,1.4,33.76,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1724,1658,22.61,1.59,40.0,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1725,515,45.9,1.54,41.92,Masculino,Azul,Preto,Contusão,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1726,2103,26.36,1.72,84.03,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1727,271,51.17,1.81,69.41,Feminino,Preto,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido,Desconhecido
1728,610,37.24,1.45,80.44,Feminino,Preto,Preto,Envenenamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1729,606,57.55,1.41,72.43,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1730,1158,25.08,1.74,67.4,Masculino,Verde,Loiro,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
1731,895,42.35,1.63,54.34,Feminino,Preto,Castanho,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido,Desconhecido
1732,1736,18.22,1.6,45.94,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1733,1314,35.87,1.42,48.27,Feminino,Azul,Loiro,Contusão,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
1734,1171,35.08,1.86,72.78,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1735,581,20.25,1.55,77.37,Masculino,Verde,Loiro,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1736,1412,31.89,1.5,78.79,Feminino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1737,846,36.73,1.58,85.64,Feminino,Verde,Castanho,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1738,1018,43.79,1.43,79.46,Masculino,Preto,Castanho,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1739,2092,22.09,1.88,51.03,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1740,1804,45.61,1.77,55.42,Feminino,Castanho,Castanho,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1741,1806,44.55,1.69,65.99,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1742,865,18.33,1.63,86.1,Feminino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Desconhecido,Coringon de le pinheirinho Silva
1743,1088,42.53,1.73,44.29,Feminino,Preto,Ruivo,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
1744,262,37.23,1.58,38.61,Feminino,Preto,Ruivo,Contusão,Escola,Parda,Classe Média,Desconhecido,Desconhecido
1745,251,32.48,1.47,37.07,Masculino,Preto,Castanho,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1746,1027,52.16,1.5,68.47,Feminino,Preto,Ruivo,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
1747,669,18.6,1.84,54.49,Feminino,Preto,Preto,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1748,1091,37.11,1.74,72.04,Masculino,Azul,Castanho,Esfaqueamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1749,1417,20.61,1.69,59.77,Feminino,Azul,Loiro,Envenenamento,Escola,Parda,Classe Média,Desconhecido,Desconhecido
1750,1938,38.48,1.77,64.15,Masculino,Castanho,Preto,Estrangulamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1751,1779,44.42,1.63,63.1,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1752,418,28.92,1.85,43.31,Masculino,Castanho,Castanho,Envenenamento,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
1753,611,36.68,1.82,74.92,Masculino,Castanho,Castanho,Contusão,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1754,659,59.28,1.87,39.76,Masculino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1755,1331,35.55,1.63,65.81,Feminino,Castanho,Castanho,Estrangulamento,Escola,Branca,Classe Média,Desconhecido,Desconhecido
1756,1025,30.84,1.6,52.35,Masculino,Verde,Castanho,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1757,1733,13.25,1.43,34.28,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1758,1217,33.79,1.4,31.58,Masculino,Verde,Ruivo,Envenenamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1759,1859,44.33,1.65,58.66,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1760,835,48.71,1.73,84.88,Masculino,Castanho,Preto,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1761,1167,22.57,1.58,58.77,Feminino,Verde,Preto,Estrangulamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1762,1531,17.49,1.65,44.44,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1763,443,47.78,1.53,55.95,Masculino,Preto,Castanho,Contusão,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1764,1236,46.66,1.68,78.7,Masculino,Castanho,Ruivo,Envenenamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1765,1238,54.39,1.54,84.65,Masculino,Castanho,Loiro,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1766,1712,23.5,1.56,42.67,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho,ElBigodon Camacho
1767,2049,22.9,1.8,79.67,Feminino,Preto,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1768,1914,45.67,1.76,61.27,Feminino,Azul,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1769,1936,59.58,1.59,55.5,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1770,569,46.7,1.53,50.95,Feminino,Verde,Loiro,Envenenamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
1771,614,12.36,1.89,40.08,Masculino,Verde,Castanho,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
1772,138,49.22,1.82,38.69,Masculino,Preto,Castanho,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1773,283,41.89,1.58,45.4,Masculino,Azul,Preto,Contusão,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1774,1963,32.82,1.73,75.54,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1775,166,52.78,1.45,78.12,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
1776,2149,27.73,1.73,76.16,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1777,878,13.67,1.4,49.99,Masculino,Preto,Castanho,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1778,1981,42.94,1.84,78.75,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1779,1143,33.08,1.61,84.09,Masculino,Preto,Castanho,Estrangulamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
1780,420,43.48,1.71,78.72,Feminino,Azul,Preto,Contusão,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
1781,776,14.95,1.45,43.99,Masculino,Castanho,Castanho,Contusão,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1782,315,11.21,1.66,58.59,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1783,1033,35.79,1.52,83.96,Masculino,Castanho,Preto,Contusão,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
1784,2060,24.41,1.86,71.92,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1785,1562,18.09,1.61,71.15,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho,ElBigodon Camacho
1786,868,55.66,1.46,67.39,Masculino,Verde,Castanho,Envenenamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1787,90,40.25,1.76,66.46,Feminino,Castanho,Preto,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
1788,781,43.99,1.47,42.69,Masculino,Verde,Ruivo,Contusão,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1789,1809,40.01,1.77,62.01,Masculino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1790,1587,17.51,1.42,33.69,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1791,2100,20.13,1.71,75.74,Masculino,Azul,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
1792,1372,43.33,1.8,64.7,Masculino,Verde,Loiro,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
1793,1528,27.49,1.51,60.8,Feminino,Verde,Loiro,Contusão,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1794,998,31.51,1.54,42.05,Feminino,Castanho,Preto,Envenenamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1795,1248,54.28,1.42,84.31,Feminino,Azul,Preto,Envenenamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
1796,1515,36.44,1.46,80.94,Masculino,Verde,Loiro,Contusão,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1797,2114,26.84,1.78,79.08,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1798,1001,12.35,1.58,41.5,Feminino,Azul,Castanho,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
1799,1680,18.99,1.7,42.4,Masculino,Verde,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1800,260,31.58,1.52,72.7,Feminino,Verde,Castanho,Contusão,Casa,Branca,Classe Média,Desconhecido,Desconhecido
1801,1854,38.36,1.76,76.97,Feminino,Verde,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1802,490,23.09,1.57,70.33,Masculino,Preto,Preto,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1803,887,33.87,1.58,68.33,Masculino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1804,1892,35.94,1.6,77.39,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Alta,Coringon de le pinheirinho Silva,Desconhecido
1805,330,24.78,1.67,67.53,Feminino,Verde,Castanho,Contusão,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
1806,395,55.89,1.86,39.24,Feminino,Castanho,Loiro,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1807,979,50.57,1.75,83.71,Feminino,Verde,Preto,Contusão,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1808,893,12.96,1.42,87.2,Masculino,Azul,Preto,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
1809,631,17.03,1.89,55.83,Masculino,Preto,Loiro,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
1810,348,26.36,1.85,71.22,Masculino,Preto,Ruivo,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido,Desconhecido
1811,2037,20.43,1.81,78.37,Feminino,Verde,Castanho,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1812,1520,21.16,1.88,53.98,Feminino,Preto,Loiro,Contusão,Casa,Parda,Classe Média,Desconhecido,Desconhecido
1813,1212,58.16,1.49,43.81,Feminino,Azul,Preto,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1814,676,20.92,1.46,86.77,Feminino,Castanho,Preto,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
1815,416,32.95,1.57,65.39,Feminino,Verde,Castanho,Contusão,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1816,1754,18.45,1.5,71.09,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho,ElBigodon Camacho
1817,1369,39.79,1.74,59.55,Feminino,Azul,Preto,Envenenamento,Rua,Parda,Classe Média,Desconhecido,Coringon de le pinheirinho Silva
1818,1319,10.12,1.52,57.99,Feminino,Preto,Castanho,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
1819,59,31.18,1.74,41.47,Masculino,Verde,Loiro,Contusão,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1820,433,20.5,1.58,78.48,Feminino,Castanho,Castanho,Contusão,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
1821,1395,26.19,1.61,51.49,Masculino,Verde,Preto,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1822,47,32.22,1.66,64.43,Masculino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
1823,1200,50.64,1.84,74.13,Masculino,Verde,Preto,Envenenamento,Casa,Negra,Classe Alta,Desconhecido,Desconhecido
1824,1625,19.0,1.46,37.28,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1825,1601,24.84,1.6,42.75,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1826,489,23.23,1.77,34.48,Feminino,Azul,Castanho,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
1827,933,53.03,1.66,54.25,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
1828,179,48.29,1.57,46.28,Feminino,Azul,Loiro,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1829,430,25.82,1.67,31.86,Masculino,Verde,Loiro,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
1830,149,12.81,1.53,33.33,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
1831,778,14.96,1.51,85.76,Feminino,Azul,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1832,60,16.06,1.55,63.78,Masculino,Castanho,Loiro,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1833,297,48.38,1.52,38.75,Masculino,Verde,Loiro,Envenenamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1834,1694,53.77,1.51,33.33,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1835,225,24.09,1.82,57.12,Feminino,Castanho,Ruivo,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1836,690,34.29,1.54,61.03,Feminino,Preto,Preto,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
1837,466,30.72,1.65,35.84,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido,ElBigodon Camacho
1838,422,22.51,1.43,56.54,Masculino,Verde,Preto,Envenenamento,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1839,1787,40.97,1.47,63.56,Masculino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1840,733,46.13,1.68,42.11,Masculino,Castanho,Ruivo,Envenenamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
1841,857,15.9,1.53,65.46,Masculino,Verde,Ruivo,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1842,69,17.3,1.84,30.72,Masculino,Castanho,Ruivo,Contusão,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
1843,393,24.67,1.71,75.76,Feminino,Castanho,Ruivo,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1844,379,45.36,1.46,41.04,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1845,1242,16.43,1.58,34.61,Feminino,Verde,Castanho,Envenenamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1846,1968,59.76,1.72,74.42,Feminino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1847,725,16.15,1.51,38.04,Feminino,Azul,Castanho,Envenenamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
1848,696,11.46,1.47,56.74,Masculino,Azul,Preto,Envenenamento,Casa,Parda,Classe Alta,Desconhecido,Desconhecido
1849,501,50.63,1.47,50.8,Feminino,Preto,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1850,873,59.13,1.57,63.89,Feminino,Azul,Preto,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
1851,650,47.28,1.79,52.82,Feminino,Verde,Loiro,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
1852,182,17.74,1.44,76.74,Masculino,Verde,Castanho,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1853,2117,25.44,1.77,85.21,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1854,1042,47.43,1.71,55.62,Masculino,Preto,Loiro,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
1855,1837,41.07,1.71,61.01,Masculino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1856,1193,13.08,1.76,66.39,Masculino,Verde,Ruivo,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1857,1481,46.53,1.42,81.64,Feminino,Azul,Loiro,Contusão,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1858,1586,21.99,1.51,35.55,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1859,1279,33.88,1.57,31.11,Masculino,Preto,Castanho,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido,Desconhecido
1860,1326,55.64,1.89,55.41,Masculino,Azul,Preto,Estrangulamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1861,677,25.96,1.63,75.58,Masculino,Castanho,Ruivo,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1862,1718,57.4,1.59,36.65,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1863,1069,33.37,1.49,30.54,Feminino,Azul,Loiro,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1864,1498,17.57,1.74,89.08,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
1865,529,40.37,1.85,49.64,Feminino,Preto,Castanho,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
1866,1309,11.15,1.57,48.9,Masculino,Preto,Ruivo,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1867,2137,20.76,1.89,78.14,Feminino,Preto,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1868,1348,56.11,1.84,87.89,Masculino,Castanho,Ruivo,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
1869,492,23.38,1.9,71.74,Masculino,Azul,Castanho,Estrangulamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1870,463,16.78,1.84,68.36,Feminino,Verde,Preto,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1871,448,27.69,1.54,59.21,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido,ElBigodon Camacho
1872,2022,24.51,1.73,33.53,Feminino,Verde,Castanho,Estrangulamento,Escola,Parda,Classe Baixa,Roberto Chimarildo Tomáz,Desconhecido
1873,737,27.99,1.69,31.59,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido,Desconhecido
1874,968,12.09,1.67,61.08,Masculino,Azul,Loiro,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
1875,1855,43.13,1.76,65.62,Masculino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1876,1187,40.02,1.43,82.85,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
1877,18,23.73,1.55,45.49,Masculino,Castanho,Loiro,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1878,769,41.76,1.78,31.9,Masculino,Preto,Ruivo,Envenenamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1879,1665,18.37,1.56,44.74,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1880,1024,20.46,1.46,57.35,Masculino,Castanho,Loiro,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1881,914,15.53,1.65,72.75,Masculino,Azul,Loiro,Envenenamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
1882,289,40.41,1.5,51.05,Masculino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
1883,977,12.18,1.68,84.31,Masculino,Castanho,Preto,Contusão,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1884,1984,23.59,1.82,59.65,Masculino,Preto,Preto,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Desconhecido
1885,636,26.11,1.9,84.01,Feminino,Azul,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
1886,861,10.55,1.41,48.87,Masculino,Preto,Loiro,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
1887,1440,19.03,1.62,63.86,Feminino,Azul,Ruivo,Envenenamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1888,762,44.79,1.43,57.15,Feminino,Preto,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1889,1614,11.52,1.56,52.84,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1890,1931,38.15,1.64,59.91,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1891,655,48.22,1.72,32.51,Feminino,Castanho,Preto,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
1892,401,28.67,1.7,54.75,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1893,201,47.59,1.64,44.29,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido,ElBigodon Camacho
1894,554,31.38,1.58,80.08,Masculino,Azul,Ruivo,Contusão,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1895,1640,14.23,1.61,83.74,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Alta,ElBigodon Camacho,ElBigodon Camacho
1896,1483,15.06,1.6,72.61,Feminino,Preto,Preto,Envenenamento,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1897,1243,54.86,1.54,75.65,Feminino,Verde,Preto,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1898,545,56.9,1.89,37.66,Feminino,Castanho,Ruivo,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
