,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
622,20.45,1.54,76.25,Masculino,Preto,Preto,Envenenamento,Escola,Branca,Classe Média,Desconhecido
1107,49.44,1.69,57.99,Masculino,Preto,Castanho,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
900,48.6,1.66,71.91,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
1383,16.46,1.55,40.83,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
287,19.77,1.89,62.0,Feminino,Preto,Loiro,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1481,38.88,1.75,58.63,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1045,36.12,1.85,32.6,Masculino,Azul,Loiro,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
82,23.09,1.58,82.8,Masculino,Castanho,Loiro,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
1027,51.35,1.59,32.05,Masculino,Azul,Preto,Contusão,Rua,Branca,Classe Baixa,Desconhecido
748,24.1,1.82,32.14,Feminino,Preto,Castanho,Contusão,Casa,Parda,Classe Alta,Desconhecido
392,47.28,1.61,82.82,Masculino,Castanho,Preto,Contusão,Casa,Branca,Classe Baixa,Desconhecido
410,37.28,1.7,40.76,Masculino,Preto,Ruivo,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
664,38.5,1.71,44.96,Feminino,Verde,Preto,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
1788,27.41,1.82,80.1,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
536,56.85,1.71,51.95,Masculino,Verde,Loiro,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido
1682,24.41,1.81,76.25,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
421,28.57,1.88,51.09,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
797,10.32,1.51,53.95,Feminino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
1515,37.65,1.62,56.49,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1381,24.07,1.5,72.55,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
517,12.53,1.64,67.63,Feminino,Castanho,Castanho,Contusão,Casa,Negra,Classe Média,Desconhecido
1091,32.28,1.55,39.63,Masculino,Preto,Preto,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
724,25.94,1.9,79.12,Feminino,Verde,Ruivo,Contusão,Rua,Negra,Classe Média,Desconhecido
548,10.83,1.87,65.42,Masculino,Azul,Preto,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido
1028,31.21,1.66,46.28,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
1493,41.7,1.61,63.42,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1031,48.38,1.6,74.26,Masculino,Preto,Ruivo,Envenenamento,Escola,Negra,Classe Média,Desconhecido
1445,45.02,1.66,53.48,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Coringon de le pinheirinho Silva
1183,28.96,1.71,51.21,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1827,19.63,1.78,64.05,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1039,17.24,1.89,65.85,Feminino,Castanho,Ruivo,Contusão,Rua,Parda,Classe Média,Desconhecido
799,42.17,1.48,30.09,Feminino,Azul,Ruivo,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
1719,24.94,1.86,82.38,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1344,15.93,1.47,44.62,Masculino,Castanho,Loiro,Esfaqueamento,Trabalho,Branca,Classe Baixa,ElBigodon Camacho
167,43.25,1.54,55.25,Feminino,Azul,Castanho,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
616,31.12,1.45,74.53,Feminino,Verde,Preto,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
755,17.14,1.75,60.81,Feminino,Castanho,Castanho,Contusão,Casa,Parda,Classe Média,Desconhecido
630,59.6,1.55,34.63,Feminino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
731,43.54,1.52,71.53,Masculino,Preto,Ruivo,Contusão,Rua,Branca,Classe Baixa,Desconhecido
951,42.92,1.47,80.55,Feminino,Verde,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
475,43.54,1.55,69.98,Feminino,Verde,Preto,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
1573,19.86,1.78,73.77,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1527,45.11,1.86,54.06,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
326,23.47,1.48,87.33,Masculino,Verde,Preto,Contusão,Rua,Branca,Classe Média,Desconhecido
333,17.62,1.46,37.09,Masculino,Castanho,Ruivo,Contusão,Casa,Branca,Classe Média,Desconhecido
1168,57.12,1.52,79.94,Masculino,Azul,Loiro,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido
947,10.54,1.7,42.96,Masculino,Preto,Loiro,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
203,51.51,1.6,59.57,Feminino,Castanho,Castanho,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
1421,46.56,1.62,66.76,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1301,13.24,1.68,33.71,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1151,43.41,1.64,76.72,Masculino,Preto,Castanho,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
445,22.11,1.69,33.09,Masculino,Preto,Castanho,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido
928,34.1,1.77,59.82,Feminino,Azul,Loiro,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
382,35.99,1.52,82.1,Feminino,Preto,Loiro,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
1199,59.58,1.71,69.74,Masculino,Verde,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
582,58.55,1.64,65.25,Feminino,Azul,Loiro,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
1108,30.07,1.59,85.45,Masculino,Preto,Preto,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
1664,55.82,1.68,81.83,Feminino,Verde,Preto,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
836,24.9,1.56,30.45,Feminino,Preto,Loiro,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
124,11.01,1.74,63.87,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido
864,11.15,1.86,54.72,Masculino,Verde,Loiro,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
261,39.39,1.74,63.03,Masculino,Azul,Castanho,Envenenamento,Escola,Parda,Classe Média,Desconhecido
860,38.77,1.68,60.77,Masculino,Azul,Castanho,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
1524,35.84,1.66,56.2,Masculino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
1386,14.37,1.55,36.78,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Média,ElBigodon Camacho
222,16.52,1.75,69.53,Masculino,Castanho,Castanho,Envenenamento,Casa,Amarela,Classe Média,Desconhecido
621,28.64,1.5,48.52,Masculino,Castanho,Castanho,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido
1534,35.0,1.66,78.58,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
750,11.74,1.75,57.33,Masculino,Preto,Loiro,Contusão,Escola,Branca,Classe Média,Desconhecido
260,13.83,1.4,82.73,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido
116,28.28,1.7,40.22,Masculino,Azul,Castanho,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
673,21.77,1.61,71.72,Feminino,Azul,Preto,Contusão,Trabalho,Parda,Classe Alta,Desconhecido
1250,22.71,1.48,55.38,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1563,12.31,1.74,56.95,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
766,10.84,1.56,68.66,Masculino,Verde,Castanho,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
1475,37.49,1.7,61.11,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1531,35.85,1.69,66.86,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva
1072,44.56,1.51,61.0,Feminino,Verde,Loiro,Contusão,Escola,Branca,Classe Baixa,Desconhecido
146,52.08,1.81,87.87,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
290,37.16,1.51,35.7,Masculino,Azul,Preto,Contusão,Rua,Branca,Classe Baixa,Desconhecido
1343,12.49,1.76,70.46,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
588,10.62,1.54,75.37,Masculino,Castanho,Castanho,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
60,48.77,1.47,59.67,Feminino,Azul,Preto,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
756,30.23,1.81,42.46,Masculino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1236,22.67,1.61,42.44,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1412,21.0,1.45,56.0,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1038,57.49,1.52,62.73,Feminino,Azul,Preto,Envenenamento,Casa,Branca,Classe Alta,Desconhecido
1503,41.05,1.85,63.47,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
100,54.16,1.69,52.43,Masculino,Verde,Loiro,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido
612,54.96,1.83,37.11,Feminino,Verde,Loiro,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
1546,35.61,1.61,65.06,Masculino,Preto,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1172,42.31,1.45,70.2,Masculino,Azul,Preto,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
754,28.38,1.61,65.33,Feminino,Azul,Loiro,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
1608,35.49,1.75,41.24,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
793,18.7,1.56,78.85,Feminino,Verde,Castanho,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1523,13.45,1.74,82.3,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Coringon de le pinheirinho Silva
152,49.04,1.73,52.8,Feminino,Azul,Castanho,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
1276,11.37,1.42,62.56,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
937,53.27,1.42,71.2,Masculino,Preto,Castanho,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
984,15.11,1.44,38.39,Masculino,Verde,Castanho,Contusão,Casa,Branca,Classe Alta,Desconhecido
1728,34.66,1.81,86.17,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
656,16.94,1.76,88.34,Masculino,Verde,Loiro,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido
464,29.22,1.77,78.34,Masculino,Preto,Ruivo,Contusão,Casa,Branca,Classe Alta,Desconhecido
1060,24.34,1.54,42.03,Masculino,Castanho,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido
913,10.85,1.56,37.25,Feminino,Verde,Loiro,Contusão,Rua,Branca,Classe Média,Desconhecido
918,59.93,1.67,46.76,Masculino,Verde,Castanho,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1356,17.18,1.61,46.84,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
791,38.12,1.51,30.74,Feminino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
694,50.98,1.79,50.42,Feminino,Azul,Loiro,Contusão,Rua,Branca,Classe Baixa,Desconhecido
1571,35.22,1.69,56.88,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1764,19.71,1.84,74.98,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
329,53.93,1.72,54.37,Masculino,Verde,Castanho,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido
1508,36.74,1.69,60.01,Feminino,Castanho,Preto,Envenenamento,Escola,Parda,Classe Média,Coringon de le pinheirinho Silva
583,20.61,1.85,35.38,Masculino,Preto,Preto,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido
872,59.9,1.55,65.77,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
44,46.81,1.68,59.45,Feminino,Castanho,Preto,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
810,19.07,1.56,31.05,Feminino,Verde,Ruivo,Contusão,Casa,Negra,Classe Baixa,Desconhecido
6,28.53,1.52,58.67,Masculino,Verde,Castanho,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
427,31.0,1.6,62.01,Feminino,Preto,Castanho,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
567,23.91,1.64,86.59,Masculino,Verde,Castanho,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
19,20.33,1.65,38.15,Masculino,Azul,Ruivo,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido
328,31.08,1.78,88.86,Masculino,Castanho,Castanho,Esfaqueamento,Trabalho,Branca,Classe Baixa,Desconhecido
159,57.11,1.58,54.73,Masculino,Castanho,Preto,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
324,57.27,1.46,36.79,Feminino,Castanho,Ruivo,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
1704,31.96,1.87,55.44,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
944,56.83,1.41,56.68,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Parda,Classe Alta,Desconhecido
627,16.16,1.87,70.53,Feminino,Verde,Preto,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
740,47.35,1.58,39.79,Masculino,Verde,Castanho,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
729,59.0,1.83,77.76,Masculino,Azul,Preto,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
1162,33.28,1.67,39.51,Masculino,Azul,Preto,Contusão,Casa,Parda,Classe Alta,Desconhecido
436,57.73,1.63,36.58,Masculino,Castanho,Castanho,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
922,57.4,1.78,68.15,Feminino,Preto,Ruivo,Contusão,Rua,Negra,Classe Alta,Desconhecido
1570,34.38,1.82,64.38,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
149,25.91,1.53,38.49,Feminino,Preto,Ruivo,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
1626,26.18,1.71,83.89,Feminino,Verde,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
491,16.91,1.81,51.81,Masculino,Verde,Ruivo,Contusão,Casa,Parda,Classe Baixa,Desconhecido
1727,57.03,1.86,50.1,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1331,15.92,1.51,43.68,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
764,54.18,1.75,44.16,Masculino,Preto,Preto,Contusão,Rua,Branca,Classe Baixa,Desconhecido
1289,37.2,1.83,35.11,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
822,41.3,1.89,52.64,Masculino,Preto,Preto,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
1631,28.91,1.83,83.88,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
357,14.07,1.85,37.05,Masculino,Verde,Castanho,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
1637,28.16,1.83,31.58,Feminino,Preto,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
477,33.47,1.44,69.19,Feminino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
1007,51.21,1.61,89.96,Feminino,Castanho,Castanho,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
319,18.3,1.78,39.12,Masculino,Verde,Loiro,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
239,52.47,1.47,51.02,Masculino,Preto,Loiro,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
248,18.25,1.67,45.61,Masculino,Castanho,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
1791,31.71,1.77,74.9,Feminino,Castanho,Loiro,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1783,24.15,1.42,78.65,Feminino,Castanho,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
13,17.66,1.79,34.61,Feminino,Preto,Castanho,Contusão,Escola,Branca,Classe Média,Desconhecido
927,11.98,1.52,66.79,Feminino,Castanho,Preto,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido
1197,49.4,1.51,70.67,Masculino,Preto,Castanho,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
801,13.72,1.53,82.27,Masculino,Castanho,Ruivo,Contusão,Casa,Branca,Classe Média,Desconhecido
782,24.2,1.48,74.19,Masculino,Preto,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
281,26.63,1.66,58.51,Feminino,Verde,Loiro,Envenenamento,Escola,Amarela,Classe Baixa,Desconhecido
1232,16.14,1.43,35.53,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1562,42.68,1.69,60.44,Masculino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1076,42.98,1.87,53.12,Feminino,Preto,Loiro,Contusão,Escola,Parda,Classe Baixa,Desconhecido
981,52.1,1.52,35.81,Feminino,Azul,Preto,Contusão,Escola,Amarela,Classe Média,Desconhecido
511,23.2,1.75,55.89,Feminino,Preto,Loiro,Contusão,Rua,Parda,Classe Média,Desconhecido
170,27.9,1.75,63.55,Masculino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1613,41.62,1.47,64.47,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
282,28.11,1.63,36.8,Masculino,Castanho,Loiro,Contusão,Escola,Negra,Classe Baixa,Desconhecido
1757,27.91,1.76,85.01,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1348,23.14,1.57,41.7,Masculino,Azul,Preto,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
1826,29.71,1.86,78.63,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
89,42.03,1.64,72.13,Feminino,Verde,Castanho,Contusão,Casa,Amarela,Classe Média,Desconhecido
1670,31.19,1.73,77.61,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
983,16.13,1.63,51.71,Feminino,Azul,Preto,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
404,41.99,1.73,38.7,Masculino,Castanho,Castanho,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
1809,20.13,1.8,77.16,Feminino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1342,22.27,1.6,50.88,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
472,43.18,1.46,78.07,Feminino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
1225,14.62,1.7,89.77,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1157,38.31,1.78,85.54,Feminino,Castanho,Preto,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
1273,19.82,1.61,44.88,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
413,47.06,1.87,31.78,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
327,21.04,1.45,58.63,Masculino,Verde,Preto,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido
1182,41.35,1.75,62.45,Masculino,Azul,Loiro,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
1672,19.62,1.86,86.02,Feminino,Verde,Ruivo,Estrangulamento,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
831,47.83,1.46,80.61,Feminino,Preto,Ruivo,Envenenamento,Escola,Branca,Classe Média,Desconhecido
1711,24.35,1.75,82.86,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
462,14.68,1.5,42.14,Feminino,Verde,Preto,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
365,52.69,1.48,83.1,Feminino,Azul,Castanho,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
78,28.18,1.74,49.32,Feminino,Preto,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
650,11.64,1.49,80.07,Masculino,Preto,Loiro,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido
1551,39.63,1.75,66.49,Masculino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
788,16.55,1.81,61.49,Feminino,Verde,Ruivo,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
1238,19.7,1.43,35.77,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
237,10.75,1.77,52.87,Feminino,Preto,Ruivo,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
1244,11.08,1.55,39.25,Masculino,Azul,Ruivo,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
1755,20.18,1.7,84.02,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1500,42.08,1.73,89.64,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1591,35.88,1.69,65.5,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
415,56.0,1.52,47.05,Masculino,Castanho,Castanho,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
787,37.88,1.65,46.86,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido
825,34.62,1.56,50.8,Feminino,Azul,Loiro,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido
712,55.34,1.61,79.52,Masculino,Azul,Loiro,Contusão,Escola,Amarela,Classe Média,Desconhecido
96,35.11,1.59,57.11,Feminino,Castanho,Preto,Esfaqueamento,Rua,Amarela,Classe Baixa,Desconhecido
957,57.53,1.5,69.3,Feminino,Verde,Loiro,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido
1349,16.15,1.45,36.44,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho
354,30.79,1.7,86.07,Feminino,Verde,Ruivo,Contusão,Rua,Parda,Classe Baixa,Desconhecido
1487,45.75,1.67,53.45,Feminino,Verde,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1024,55.17,1.6,89.73,Feminino,Verde,Ruivo,Contusão,Rua,Branca,Classe Baixa,Desconhecido
728,48.34,1.53,53.39,Masculino,Azul,Ruivo,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
1125,16.93,1.75,41.67,Masculino,Verde,Loiro,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
742,38.29,1.77,61.41,Feminino,Azul,Preto,Contusão,Casa,Parda,Classe Baixa,Desconhecido
828,47.22,1.4,54.76,Feminino,Azul,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
743,11.34,1.57,32.38,Masculino,Azul,Ruivo,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
547,22.16,1.67,65.89,Feminino,Castanho,Ruivo,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
92,40.26,1.41,71.3,Feminino,Preto,Preto,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
42,11.28,1.78,50.99,Masculino,Castanho,Ruivo,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido
952,51.64,1.74,85.36,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido
923,18.95,1.86,87.29,Masculino,Castanho,Loiro,Contusão,Escola,Negra,Classe Alta,Desconhecido
975,50.76,1.64,62.21,Masculino,Preto,Preto,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
66,19.55,1.67,66.05,Feminino,Castanho,Preto,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
1354,11.9,1.57,34.13,Masculino,Verde,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
343,33.34,1.67,55.33,Feminino,Azul,Loiro,Envenenamento,Rua,Negra,Classe Alta,Desconhecido
1799,28.54,1.78,76.7,Feminino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
98,22.34,1.51,75.04,Feminino,Castanho,Loiro,Contusão,Trabalho,Parda,Classe Média,Desconhecido
887,32.9,1.48,70.75,Masculino,Verde,Castanho,Contusão,Rua,Amarela,Classe Média,Desconhecido
1330,20.38,1.84,33.26,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Média,ElBigodon Camacho
1030,58.12,1.73,63.1,Masculino,Castanho,Castanho,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
1729,19.36,1.79,82.87,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
206,23.01,1.58,39.13,Feminino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
229,58.71,1.55,51.09,Feminino,Preto,Preto,Contusão,Casa,Negra,Classe Baixa,Desconhecido
1450,41.45,1.76,59.44,Feminino,Preto,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
