,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
282,32.16,1.72,37.03,Masculino,Verde,Castanho,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
789,29.5,1.81,39.61,Masculino,Verde,Loiro,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
1256,41.67,1.64,36.6,Feminino,Verde,Castanho,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
548,41.92,1.42,58.19,Masculino,Verde,Preto,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
1547,47.31,1.71,33.8,Masculino,Verde,Castanho,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
506,50.86,1.89,83.99,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
428,24.02,1.7,80.6,Feminino,Castanho,Loiro,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
695,46.68,1.53,43.24,Feminino,Azul,Loiro,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1481,49.27,1.61,35.88,Masculino,Preto,Ruivo,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
585,47.07,1.7,60.45,Masculino,Castanho,Castanho,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
534,44.55,1.75,56.57,Masculino,Verde,Ruivo,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1799,21.09,1.67,45.95,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
690,37.79,1.61,41.95,Masculino,Preto,Preto,Contusão,Escola,Branca,Classe Baixa,Desconhecido
2147,23.15,1.84,33.38,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Negra,Classe Alta,Roberto Chimarildo Tomáz
1510,17.5,1.43,55.03,Masculino,Preto,Ruivo,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
1361,40.84,1.73,65.38,Feminino,Preto,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
503,18.32,1.58,84.65,Masculino,Verde,Ruivo,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1301,44.75,1.86,60.67,Feminino,Verde,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
1821,13.8,1.57,45.68,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
2108,10.65,1.8,86.9,Feminino,Verde,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
132,14.35,1.45,89.44,Feminino,Preto,Castanho,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido
1730,22.43,1.53,41.53,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1395,27.81,1.53,88.91,Feminino,Castanho,Ruivo,Contusão,Escola,Negra,Classe Baixa,Desconhecido
289,47.53,1.67,70.33,Masculino,Castanho,Castanho,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
1098,29.18,1.47,44.0,Masculino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Média,Desconhecido
1759,19.86,1.74,72.71,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
1942,39.37,1.74,53.83,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
915,47.22,1.85,38.12,Masculino,Preto,Loiro,Envenenamento,Escola,Branca,Classe Alta,Desconhecido
2253,27.47,1.75,74.76,Feminino,Castanho,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
883,15.57,1.83,34.62,Masculino,Verde,Castanho,Contusão,Casa,Amarela,Classe Média,Desconhecido
1133,43.31,1.65,80.23,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Branca,Classe Alta,Desconhecido
191,56.98,1.72,30.76,Feminino,Verde,Castanho,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
790,26.17,1.42,34.88,Feminino,Preto,Preto,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
1503,52.58,1.41,52.97,Masculino,Verde,Castanho,Contusão,Casa,Amarela,Classe Média,Desconhecido
176,36.11,1.43,37.91,Feminino,Preto,Preto,Envenenamento,Escola,Parda,Classe Média,Desconhecido
1649,32.74,1.73,58.14,Feminino,Azul,Loiro,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido
2227,26.36,1.71,74.56,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Média,Roberto Chimarildo Tomáz
475,20.92,1.53,79.8,Feminino,Preto,Preto,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido
1138,40.45,1.75,77.19,Feminino,Azul,Loiro,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1852,12.75,1.59,41.88,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Baixa,ElBigodon Camacho
1485,13.65,1.44,86.67,Masculino,Preto,Preto,Contusão,Escola,Negra,Classe Alta,Desconhecido
397,55.04,1.65,68.57,Masculino,Castanho,Castanho,Contusão,Casa,Amarela,Classe Baixa,Desconhecido
2138,20.06,1.76,73.58,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
334,35.97,1.67,45.91,Feminino,Azul,Castanho,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido
1909,18.55,1.54,46.45,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
45,57.24,1.54,79.87,Feminino,Preto,Castanho,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1483,35.37,1.72,39.92,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
1189,10.36,1.9,36.78,Masculino,Azul,Preto,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido
993,45.82,1.47,69.29,Feminino,Azul,Loiro,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido
262,15.33,1.63,49.83,Feminino,Azul,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
1972,35.41,1.64,62.53,Masculino,Preto,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
25,50.35,1.44,68.5,Feminino,Castanho,Preto,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
960,50.91,1.67,46.62,Feminino,Verde,Castanho,Contusão,Casa,Parda,Classe Alta,Desconhecido
2169,27.4,1.77,80.75,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
832,18.6,1.57,58.13,Feminino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
1657,25.24,1.53,33.35,Masculino,Azul,Loiro,Esfaqueamento,Escola,Negra,Classe Média,Desconhecido
781,33.06,1.43,69.25,Feminino,Preto,Preto,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
849,39.28,1.68,67.78,Masculino,Preto,Ruivo,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
2197,32.56,1.87,31.08,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Parda,Classe Alta,Roberto Chimarildo Tomáz
2154,23.15,1.84,38.66,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Roberto Chimarildo Tomáz
1150,37.58,1.67,72.51,Feminino,Verde,Preto,Envenenamento,Casa,Negra,Classe Média,Desconhecido
1429,16.94,1.78,80.4,Masculino,Verde,Ruivo,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido
2063,39.8,1.73,76.39,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
42,39.28,1.67,34.45,Feminino,Verde,Preto,Envenenamento,Rua,Negra,Classe Média,Desconhecido
948,46.79,1.87,72.04,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Alta,Desconhecido
1599,15.72,1.7,52.39,Feminino,Azul,Loiro,Contusão,Rua,Branca,Classe Alta,Desconhecido
2059,33.57,1.7,63.34,Feminino,Castanho,Preto,Envenenamento,Rua,Branca,Classe Média,Coringon de le pinheirinho Silva
1070,30.94,1.47,51.02,Masculino,Castanho,Loiro,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
1421,18.97,1.79,37.16,Masculino,Verde,Loiro,Contusão,Escola,Parda,Classe Média,Desconhecido
1986,42.52,1.6,60.71,Masculino,Preto,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1032,43.86,1.73,45.33,Masculino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
1765,11.62,1.62,36.64,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
31,42.72,1.58,66.59,Feminino,Castanho,Loiro,Contusão,Rua,Amarela,Classe Alta,Desconhecido
978,24.59,1.52,37.86,Masculino,Preto,Castanho,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
1760,19.89,1.44,72.38,Masculino,Preto,Loiro,Esfaqueamento,Casa,Branca,Classe Baixa,ElBigodon Camacho
773,46.5,1.86,43.96,Masculino,Azul,Preto,Envenenamento,Rua,Amarela,Classe Média,Desconhecido
1663,33.29,1.82,48.84,Feminino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido
723,19.81,1.66,75.83,Feminino,Preto,Castanho,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
897,29.98,1.69,51.61,Feminino,Preto,Preto,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
435,19.05,1.42,88.51,Feminino,Preto,Loiro,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido
187,44.64,1.65,39.03,Feminino,Preto,Ruivo,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1796,23.98,1.42,42.01,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1022,48.05,1.48,68.23,Masculino,Verde,Castanho,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
446,34.19,1.57,61.0,Feminino,Castanho,Ruivo,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
696,38.03,1.83,55.73,Feminino,Castanho,Ruivo,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido
1416,21.28,1.74,74.73,Feminino,Verde,Preto,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
131,11.98,1.82,71.61,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
569,52.17,1.8,60.91,Masculino,Castanho,Preto,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido
1590,11.56,1.61,57.57,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Parda,Classe Alta,Desconhecido
1706,15.49,1.42,43.55,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
2017,26.24,1.66,61.8,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1865,21.24,1.76,46.87,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1832,19.81,1.52,45.68,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
2228,23.72,1.74,85.67,Feminino,Verde,Loiro,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1374,18.77,1.59,50.0,Feminino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Alta,Desconhecido
1231,19.81,1.86,58.49,Feminino,Castanho,Castanho,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
281,56.72,1.85,30.01,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Branca,Classe Alta,Desconhecido
1714,11.7,1.5,43.87,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Média,ElBigodon Camacho
1589,30.58,1.66,51.29,Masculino,Azul,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Média,Desconhecido
1125,34.13,1.84,55.52,Masculino,Castanho,Castanho,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
37,29.7,1.8,59.62,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
1736,22.36,1.51,35.12,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
22,54.49,1.88,44.91,Feminino,Castanho,Castanho,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
405,16.54,1.46,80.21,Feminino,Azul,Castanho,Esfaqueamento,Casa,Negra,Classe Baixa,Desconhecido
847,44.71,1.45,73.25,Feminino,Castanho,Loiro,Estrangulamento,Rua,Parda,Classe Média,Desconhecido
1153,43.16,1.9,74.35,Masculino,Castanho,Castanho,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
2242,31.73,1.85,82.0,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1101,24.8,1.87,69.78,Feminino,Castanho,Castanho,Contusão,Rua,Negra,Classe Média,Desconhecido
829,46.79,1.49,69.97,Masculino,Castanho,Loiro,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido
1466,29.29,1.82,72.47,Feminino,Preto,Castanho,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
240,29.89,1.42,45.0,Feminino,Preto,Preto,Contusão,Escola,Parda,Classe Média,Desconhecido
2072,46.26,1.61,59.28,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
294,55.32,1.44,37.11,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido
1726,52.27,1.47,81.89,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1894,18.13,1.57,44.39,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1967,42.02,1.46,56.39,Masculino,Castanho,Preto,Estrangulamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
210,36.02,1.65,43.03,Masculino,Azul,Preto,Contusão,Rua,Negra,Classe Média,Desconhecido
383,31.14,1.82,80.42,Feminino,Castanho,Loiro,Estrangulamento,Escola,Parda,Classe Média,Desconhecido
1627,11.56,1.44,76.39,Masculino,Castanho,Ruivo,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido
466,24.36,1.44,75.43,Feminino,Preto,Castanho,Contusão,Rua,Negra,Classe Alta,Desconhecido
2043,43.99,1.52,57.23,Masculino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
776,32.21,1.71,81.17,Masculino,Preto,Loiro,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido
1720,24.81,1.57,35.5,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1337,22.28,1.81,35.51,Masculino,Azul,Castanho,Estrangulamento,Rua,Negra,Classe Alta,Desconhecido
1114,30.78,1.79,37.17,Feminino,Azul,Loiro,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
1236,41.86,1.88,85.53,Masculino,Verde,Castanho,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
1290,13.29,1.71,52.13,Masculino,Azul,Ruivo,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1184,38.01,1.74,74.46,Masculino,Verde,Preto,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
703,16.68,1.66,81.09,Masculino,Verde,Preto,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
2074,31.37,1.65,63.95,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
577,52.3,1.73,38.83,Masculino,Castanho,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
2168,20.19,1.6,77.13,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
478,11.29,1.74,35.3,Feminino,Preto,Loiro,Contusão,Escola,Amarela,Classe Média,Desconhecido
545,45.82,1.53,57.75,Masculino,Preto,Loiro,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido
1131,49.27,1.59,39.66,Feminino,Verde,Preto,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
93,19.26,1.51,39.38,Masculino,Verde,Preto,Contusão,Casa,Negra,Classe Média,Desconhecido
2188,12.12,1.71,84.99,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1335,49.12,1.4,40.6,Feminino,Preto,Loiro,Estrangulamento,Rua,Negra,Classe Baixa,Desconhecido
1824,23.72,1.53,40.58,Masculino,Azul,Loiro,Estrangulamento,Rua,Branca,Classe Média,ElBigodon Camacho
263,57.04,1.69,82.0,Feminino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
1051,46.15,1.71,68.95,Feminino,Verde,Preto,Envenenamento,Rua,Branca,Classe Média,Desconhecido
1606,43.16,1.47,81.77,Masculino,Castanho,Preto,Contusão,Rua,Negra,Classe Alta,Desconhecido
1772,18.42,1.45,46.45,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1225,54.51,1.46,73.28,Feminino,Castanho,Preto,Contusão,Casa,Negra,Classe Alta,Desconhecido
1284,38.62,1.55,75.11,Feminino,Azul,Castanho,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
1666,19.32,1.53,70.33,Feminino,Preto,Loiro,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
2058,21.63,1.73,63.62,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2167,29.07,1.75,86.62,Feminino,Castanho,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1491,36.45,1.43,59.3,Feminino,Azul,Castanho,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
156,44.19,1.5,49.27,Feminino,Preto,Preto,Contusão,Casa,Parda,Classe Alta,Desconhecido
1094,46.93,1.65,65.87,Feminino,Preto,Castanho,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
1198,26.91,1.73,81.52,Feminino,Azul,Castanho,Contusão,Escola,Negra,Classe Alta,Desconhecido
1564,41.3,1.42,60.54,Masculino,Azul,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
444,31.74,1.88,62.49,Masculino,Azul,Loiro,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido
1031,10.47,1.7,75.63,Feminino,Verde,Castanho,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
1215,13.7,1.41,32.0,Feminino,Verde,Preto,Envenenamento,Casa,Branca,Classe Média,Desconhecido
1457,46.05,1.51,51.21,Feminino,Preto,Castanho,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
1748,13.7,1.52,41.83,Masculino,Azul,Loiro,Esfaqueamento,Rua,Parda,Classe Média,ElBigodon Camacho
2215,23.21,1.78,84.4,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1096,38.48,1.71,42.92,Masculino,Azul,Loiro,Contusão,Rua,Parda,Classe Alta,Desconhecido
1922,42.17,1.58,66.31,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2120,31.86,1.73,40.31,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1471,36.68,1.75,57.77,Feminino,Castanho,Loiro,Contusão,Casa,Parda,Classe Baixa,Desconhecido
1889,17.52,1.44,41.45,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
2181,45.13,1.71,74.91,Feminino,Verde,Ruivo,Contusão,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
355,32.45,1.49,55.52,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
1329,52.08,1.82,78.99,Feminino,Verde,Ruivo,Contusão,Casa,Amarela,Classe Média,Desconhecido
253,26.61,1.55,44.94,Feminino,Castanho,Preto,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
647,14.59,1.8,60.42,Feminino,Castanho,Loiro,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
1845,15.06,1.54,44.6,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1159,33.53,1.4,47.64,Masculino,Verde,Loiro,Esfaqueamento,Trabalho,Parda,Classe Alta,Desconhecido
445,25.84,1.88,31.09,Feminino,Castanho,Loiro,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido
276,14.73,1.77,31.91,Masculino,Azul,Castanho,Esfaqueamento,Escola,Negra,Classe Alta,Desconhecido
1062,32.64,1.73,36.27,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
1642,53.01,1.5,51.56,Feminino,Castanho,Ruivo,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
840,48.32,1.73,46.64,Feminino,Castanho,Ruivo,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido
704,27.44,1.56,43.9,Feminino,Verde,Preto,Contusão,Casa,Parda,Classe Alta,Desconhecido
1417,43.29,1.43,65.1,Feminino,Preto,Loiro,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido
2175,22.81,1.75,86.22,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
468,54.25,1.68,67.22,Masculino,Preto,Ruivo,Envenenamento,Escola,Parda,Classe Alta,Desconhecido
741,59.46,1.68,77.01,Masculino,Azul,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
1655,14.7,1.76,83.56,Masculino,Castanho,Loiro,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
595,18.99,1.6,61.89,Masculino,Preto,Ruivo,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
967,17.69,1.63,71.53,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
1321,33.42,1.69,60.07,Feminino,Verde,Castanho,Envenenamento,Escola,Negra,Classe Alta,Desconhecido
498,40.15,1.79,73.63,Masculino,Castanho,Ruivo,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido
375,35.02,1.89,47.64,Masculino,Azul,Castanho,Estrangulamento,Rua,Amarela,Classe Baixa,Desconhecido
2206,32.61,1.8,85.42,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1585,33.83,1.73,64.79,Masculino,Preto,Loiro,Esfaqueamento,Casa,Branca,Classe Baixa,Desconhecido
874,36.71,1.77,48.05,Masculino,Preto,Preto,Envenenamento,Casa,Negra,Classe Alta,Desconhecido
2134,23.35,1.75,78.8,Masculino,Castanho,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
632,48.71,1.76,51.7,Feminino,Azul,Ruivo,Contusão,Rua,Amarela,Classe Baixa,Desconhecido
2133,25.67,1.89,82.52,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
612,42.13,1.63,49.0,Masculino,Preto,Loiro,Esfaqueamento,Rua,Amarela,Classe Baixa,Desconhecido
501,29.38,1.6,44.03,Feminino,Preto,Preto,Envenenamento,Casa,Amarela,Classe Média,Desconhecido
757,10.64,1.53,75.4,Feminino,Preto,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido
1792,20.37,1.54,73.84,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
2123,32.61,1.86,76.81,Feminino,Verde,Loiro,Esfaqueamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
652,14.88,1.61,72.81,Feminino,Azul,Preto,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
41,59.97,1.65,35.48,Feminino,Azul,Ruivo,Contusão,Casa,Negra,Classe Alta,Desconhecido
2086,20.55,1.86,75.68,Masculino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Baixa,Roberto Chimarildo Tomáz
1551,36.94,1.52,38.73,Feminino,Azul,Loiro,Contusão,Casa,Negra,Classe Baixa,Desconhecido
537,49.85,1.76,57.57,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Desconhecido
1214,35.45,1.44,61.88,Masculino,Verde,Castanho,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
1235,54.53,1.49,35.12,Masculino,Preto,Ruivo,Contusão,Escola,Branca,Classe Baixa,Desconhecido
325,16.58,1.75,63.98,Masculino,Preto,Castanho,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
365,40.44,1.59,30.49,Masculino,Verde,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
1253,53.99,1.5,83.37,Feminino,Castanho,Ruivo,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
1776,19.01,1.59,40.32,Masculino,Azul,Loiro,Esfaqueamento,Trabalho,Amarela,Classe Média,ElBigodon Camacho
1676,13.76,1.75,88.54,Feminino,Verde,Castanho,Envenenamento,Escola,Amarela,Classe Baixa,Desconhecido
1081,38.03,1.51,54.62,Feminino,Castanho,Ruivo,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
163,49.47,1.62,43.99,Feminino,Preto,Preto,Envenenamento,Casa,Negra,Classe Baixa,Desconhecido
1789,19.62,1.46,35.24,Masculino,Azul,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,ElBigodon Camacho
911,43.9,1.62,37.08,Feminino,Castanho,Castanho,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
644,44.08,1.83,74.45,Feminino,Preto,Loiro,Contusão,Escola,Parda,Classe Média,Desconhecido
1658,57.99,1.62,46.85,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido
420,54.34,1.55,32.84,Feminino,Azul,Preto,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
731,19.09,1.78,59.68,Masculino,Castanho,Ruivo,Contusão,Rua,Negra,Classe Alta,Desconhecido
831,51.41,1.84,65.29,Feminino,Verde,Loiro,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido
219,28.71,1.43,33.58,Feminino,Castanho,Loiro,Contusão,Escola,Amarela,Classe Média,Desconhecido
1724,10.78,1.5,34.66,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1990,12.48,1.63,55.94,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
2070,44.65,1.73,61.49,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1646,43.14,1.66,80.16,Masculino,Castanho,Preto,Contusão,Trabalho,Branca,Classe Alta,Desconhecido
1230,12.21,1.51,83.55,Masculino,Azul,Loiro,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
292,59.25,1.67,73.37,Feminino,Azul,Preto,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido
1907,16.74,1.71,31.36,Feminino,Azul,Castanho,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho
713,20.9,1.6,88.69,Feminino,Preto,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
266,22.3,1.78,34.74,Masculino,Azul,Ruivo,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido
