,Unnamed: 0,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer Real,Serial Killer Previsto
1563,582,39.52,1.78,65.95,Feminino,Azul,Preto,Esfaqueamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1564,1041,50.33,1.59,74.94,Masculino,Preto,Loiro,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
1565,1332,39.97,1.62,80.15,Masculino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1566,1220,52.51,1.58,46.88,Feminino,Azul,Ruivo,Esfaqueamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1567,225,34.6,1.86,46.1,Feminino,Preto,Preto,Envenenamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1568,1849,29.81,1.77,80.85,Feminino,Verde,Ruivo,Esfaqueamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1569,1627,42.34,1.6,66.94,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1570,982,17.89,1.9,87.29,Masculino,Castanho,Loiro,Esfaqueamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1571,1666,36.15,1.67,57.97,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1572,1351,14.05,1.45,74.82,Feminino,Preto,Loiro,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
1573,1762,50.69,1.72,53.51,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1574,83,52.19,1.85,51.23,Masculino,Preto,Ruivo,Contusão,Escola,Branca,Classe Média,Desconhecido,Desconhecido
1575,1829,20.74,1.79,77.83,Masculino,Verde,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Média,Roberto Chimarildo Tomáz,Desconhecido
1576,143,51.93,1.86,35.3,Feminino,Azul,Ruivo,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1577,1521,16.68,1.59,42.39,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1578,1399,41.15,1.42,57.57,Feminino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1579,1714,30.82,1.74,64.57,Feminino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1580,658,34.51,1.89,74.19,Masculino,Preto,Preto,Estrangulamento,Casa,Parda,Classe Alta,Desconhecido,Desconhecido
1581,211,34.72,1.88,49.99,Feminino,Verde,Castanho,Esfaqueamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
1582,1184,56.59,1.74,60.74,Masculino,Azul,Loiro,Estrangulamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1583,416,53.89,1.64,62.31,Masculino,Azul,Preto,Contusão,Casa,Branca,Classe Média,Desconhecido,Desconhecido
1584,9,55.61,1.85,39.64,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
1585,1346,13.25,1.4,31.7,Feminino,Preto,Castanho,Esfaqueamento,Rua,Amarela,Classe Alta,Desconhecido,Desconhecido
1586,339,38.35,1.6,36.71,Masculino,Preto,Loiro,Contusão,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1587,802,53.73,1.51,33.51,Masculino,Verde,Preto,Estrangulamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1588,1726,43.16,1.4,58.22,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1589,1820,20.69,1.9,82.81,Feminino,Verde,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1590,1635,33.23,1.68,53.89,Feminino,Azul,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1591,1095,34.02,1.45,67.53,Feminino,Verde,Loiro,Estrangulamento,Rua,Parda,Classe Média,Desconhecido,Desconhecido
1592,112,59.21,1.88,87.99,Masculino,Preto,Castanho,Contusão,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
1593,1245,26.81,1.75,45.54,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1594,642,18.18,1.85,32.44,Feminino,Verde,Preto,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido,Desconhecido
1595,1830,44.81,1.76,82.48,Feminino,Verde,Ruivo,Estrangulamento,Escola,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1596,1418,24.25,1.85,34.9,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1597,1490,11.23,1.72,37.74,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1598,771,26.6,1.76,79.21,Feminino,Castanho,Castanho,Contusão,Escola,Negra,Classe Média,Desconhecido,Desconhecido
1599,597,12.4,1.81,71.39,Feminino,Castanho,Preto,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
1600,397,50.92,1.74,88.97,Feminino,Preto,Castanho,Envenenamento,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1601,1211,14.82,1.79,55.27,Feminino,Azul,Loiro,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
1602,1395,12.31,1.48,38.54,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1603,64,19.83,1.73,51.27,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1604,1455,58.99,1.57,44.53,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1605,1145,54.8,1.72,62.28,Feminino,Preto,Castanho,Envenenamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1606,1694,46.74,1.61,60.34,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1607,1760,15.66,1.65,53.48,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1608,1944,21.16,1.83,88.76,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1609,1445,28.92,1.61,35.03,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1610,1594,40.69,1.64,63.79,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1611,1309,15.86,1.73,41.43,Masculino,Verde,Ruivo,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
1612,194,48.15,1.41,30.61,Masculino,Castanho,Castanho,Esfaqueamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
1613,272,34.86,1.53,73.81,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido,Desconhecido
1614,282,11.85,1.46,33.8,Feminino,Azul,Castanho,Esfaqueamento,Rua,Amarela,Classe Baixa,Desconhecido,Desconhecido
1615,432,14.69,1.71,40.58,Masculino,Preto,Preto,Contusão,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
1616,507,29.64,1.77,37.72,Feminino,Azul,Loiro,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1617,1773,41.05,1.58,75.63,Masculino,Verde,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1618,555,50.3,1.77,40.76,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1619,138,54.77,1.43,88.18,Masculino,Castanho,Preto,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
1620,298,12.74,1.79,39.71,Feminino,Verde,Preto,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1621,754,49.0,1.75,78.49,Masculino,Verde,Castanho,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1622,1183,55.81,1.62,44.05,Masculino,Castanho,Castanho,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
1623,891,19.98,1.5,70.36,Masculino,Verde,Loiro,Envenenamento,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
1624,1362,53.87,1.73,78.71,Feminino,Verde,Preto,Envenenamento,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1625,755,43.53,1.74,70.78,Masculino,Preto,Preto,Contusão,Rua,Amarela,Classe Média,Desconhecido,Desconhecido
1626,1347,33.44,1.69,41.63,Feminino,Preto,Castanho,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
1627,1035,12.41,1.78,73.13,Feminino,Verde,Preto,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
1628,1918,23.15,1.78,74.6,Masculino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1629,1081,18.08,1.67,44.01,Feminino,Castanho,Castanho,Contusão,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1630,227,42.37,1.5,45.46,Feminino,Verde,Castanho,Contusão,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1631,490,54.44,1.73,56.61,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1632,1269,55.74,1.68,40.17,Feminino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1633,444,49.49,1.88,84.47,Feminino,Verde,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1634,700,15.64,1.62,62.45,Masculino,Azul,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1635,238,48.7,1.48,41.18,Feminino,Verde,Castanho,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1636,1789,52.13,1.84,80.19,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1637,466,42.62,1.86,84.87,Masculino,Azul,Loiro,Contusão,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1638,349,57.91,1.49,65.51,Feminino,Azul,Preto,Contusão,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
1639,1616,38.43,1.77,62.36,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1640,595,29.96,1.79,82.59,Masculino,Castanho,Loiro,Contusão,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
1641,380,27.88,1.45,53.28,Feminino,Azul,Loiro,Envenenamento,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1642,1023,16.96,1.46,53.76,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1643,1672,35.45,1.7,57.71,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1644,777,39.92,1.42,47.63,Feminino,Verde,Castanho,Contusão,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1645,1654,33.16,1.78,63.76,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1646,82,37.22,1.42,80.58,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido,Desconhecido
1647,1453,16.11,1.49,44.76,Masculino,Verde,Loiro,Esfaqueamento,Trabalho,Branca,Classe Alta,ElBigodon Camacho,Desconhecido
1648,1827,22.6,1.82,83.07,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1649,1133,34.94,1.45,77.18,Feminino,Castanho,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1650,329,51.26,1.76,70.04,Masculino,Verde,Loiro,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido,Desconhecido
1651,174,58.93,1.68,49.66,Masculino,Castanho,Castanho,Contusão,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1652,154,31.13,1.41,33.5,Masculino,Verde,Castanho,Estrangulamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1653,967,39.96,1.89,66.45,Masculino,Preto,Preto,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
1654,1049,46.79,1.72,31.58,Masculino,Azul,Castanho,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
1655,766,54.04,1.52,88.02,Masculino,Castanho,Loiro,Contusão,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
1656,1471,14.25,1.66,76.86,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1657,936,27.94,1.54,54.9,Masculino,Castanho,Preto,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1658,605,41.68,1.81,66.42,Feminino,Castanho,Preto,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1659,1498,17.94,1.61,86.34,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1660,904,46.91,1.59,44.93,Masculino,Preto,Ruivo,Estrangulamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
1661,539,58.6,1.52,61.62,Feminino,Castanho,Preto,Contusão,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1662,1483,52.17,1.48,45.31,Masculino,Azul,Loiro,Esfaqueamento,Escola,Parda,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1663,618,22.24,1.44,60.28,Feminino,Preto,Preto,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1664,1409,18.07,1.59,41.63,Masculino,Preto,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1665,1572,12.96,1.47,38.28,Masculino,Azul,Castanho,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1666,1477,50.51,1.54,43.8,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1667,885,14.95,1.79,50.8,Masculino,Preto,Loiro,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
1668,1369,28.61,1.88,79.24,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
1669,1565,24.2,1.51,38.04,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1670,1367,55.92,1.45,74.46,Feminino,Castanho,Ruivo,Estrangulamento,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1671,574,52.48,1.81,56.75,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1672,137,43.48,1.41,38.27,Masculino,Azul,Preto,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1673,287,37.06,1.63,36.96,Feminino,Verde,Ruivo,Envenenamento,Rua,Branca,Classe Alta,Desconhecido,Desconhecido
1674,467,35.42,1.84,80.02,Feminino,Castanho,Castanho,Contusão,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
1675,375,31.19,1.81,38.83,Feminino,Castanho,Castanho,Envenenamento,Trabalho,Branca,Classe Baixa,Desconhecido,Desconhecido
1676,430,58.28,1.8,31.65,Masculino,Castanho,Preto,Estrangulamento,Casa,Amarela,Classe Alta,Desconhecido,Desconhecido
1677,850,58.7,1.73,46.69,Feminino,Preto,Preto,Envenenamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1678,1130,46.57,1.49,68.79,Feminino,Verde,Loiro,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1679,655,19.84,1.4,76.54,Masculino,Azul,Preto,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1680,1717,38.37,1.65,59.26,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1681,197,31.38,1.77,36.74,Masculino,Azul,Ruivo,Envenenamento,Rua,Branca,Classe Média,Desconhecido,ElBigodon Camacho
1682,419,42.52,1.58,49.28,Masculino,Castanho,Castanho,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1683,844,24.1,1.73,72.02,Feminino,Preto,Castanho,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido,Desconhecido
1684,1633,36.38,1.65,59.18,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1685,2,16.36,1.58,68.55,Feminino,Preto,Ruivo,Contusão,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
1686,157,38.24,1.74,79.29,Masculino,Castanho,Ruivo,Estrangulamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1687,710,49.45,1.6,43.64,Feminino,Azul,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido,Desconhecido
1688,1310,49.79,1.47,89.78,Masculino,Preto,Castanho,Contusão,Escola,Parda,Classe Alta,Desconhecido,Desconhecido
1689,920,39.76,1.41,48.42,Feminino,Preto,Preto,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido,Desconhecido
1690,1374,52.13,1.41,34.26,Feminino,Verde,Loiro,Contusão,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1691,957,38.43,1.75,43.7,Masculino,Azul,Castanho,Envenenamento,Trabalho,Branca,Classe Alta,Desconhecido,Desconhecido
1692,635,13.2,1.46,87.62,Masculino,Castanho,Ruivo,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido,Desconhecido
1693,21,11.64,1.8,34.41,Feminino,Verde,Ruivo,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1694,1123,47.77,1.45,49.39,Masculino,Preto,Ruivo,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1695,817,17.21,1.9,75.84,Masculino,Verde,Ruivo,Contusão,Rua,Branca,Classe Média,Desconhecido,Desconhecido
1696,1700,40.57,1.76,63.5,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1697,1940,27.05,1.76,79.13,Masculino,Preto,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1698,1585,19.21,1.62,56.74,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1699,1514,46.99,1.48,36.29,Masculino,Castanho,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1700,1166,25.9,1.52,53.22,Feminino,Verde,Castanho,Envenenamento,Escola,Branca,Classe Média,Desconhecido,Desconhecido
1701,1556,22.59,1.56,36.33,Masculino,Azul,Loiro,Contusão,Rua,Branca,Classe Baixa,ElBigodon Camacho,ElBigodon Camacho
1702,504,48.88,1.8,43.8,Feminino,Castanho,Loiro,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido,Desconhecido
1703,1187,43.7,1.47,61.07,Feminino,Azul,Castanho,Estrangulamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1704,142,12.14,1.68,86.75,Feminino,Azul,Preto,Envenenamento,Trabalho,Amarela,Classe Alta,Desconhecido,Desconhecido
1705,1850,32.33,1.83,74.23,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1706,738,15.1,1.86,63.59,Feminino,Azul,Loiro,Envenenamento,Trabalho,Amarela,Classe Média,Desconhecido,Desconhecido
1707,321,23.72,1.69,83.03,Masculino,Azul,Loiro,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido,Desconhecido
1708,861,30.81,1.51,46.73,Masculino,Azul,Loiro,Contusão,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1709,113,56.4,1.58,48.51,Masculino,Castanho,Loiro,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
1710,846,33.87,1.67,72.91,Masculino,Verde,Ruivo,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido,Desconhecido
1711,1728,42.81,1.61,61.07,Masculino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1712,749,21.15,1.49,89.76,Masculino,Preto,Loiro,Envenenamento,Trabalho,Branca,Classe Média,Desconhecido,Desconhecido
1713,1670,40.39,1.66,60.13,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1714,1082,53.08,1.75,38.95,Feminino,Verde,Ruivo,Contusão,Casa,Negra,Classe Baixa,Desconhecido,Desconhecido
1715,790,25.48,1.6,50.93,Feminino,Verde,Ruivo,Contusão,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1716,787,55.0,1.51,80.31,Masculino,Verde,Preto,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1717,70,30.71,1.75,70.03,Feminino,Preto,Preto,Contusão,Escola,Branca,Classe Média,Desconhecido,Desconhecido
1718,1070,20.01,1.74,48.5,Masculino,Preto,Loiro,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido,ElBigodon Camacho
1719,1397,16.11,1.62,39.31,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1720,1305,11.03,1.56,36.41,Masculino,Azul,Preto,Esfaqueamento,Casa,Negra,Classe Média,Desconhecido,Desconhecido
1721,1201,58.76,1.44,33.92,Feminino,Azul,Castanho,Contusão,Trabalho,Amarela,Classe Baixa,Desconhecido,Desconhecido
1722,688,44.31,1.64,37.02,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Branca,Classe Alta,Desconhecido,Desconhecido
1723,1177,45.29,1.68,54.34,Masculino,Azul,Preto,Contusão,Rua,Parda,Classe Alta,Desconhecido,Desconhecido
1724,1896,27.14,1.76,73.49,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1725,1314,38.28,1.43,74.86,Feminino,Azul,Ruivo,Estrangulamento,Rua,Negra,Classe Média,Desconhecido,Desconhecido
1726,1170,14.72,1.55,37.14,Feminino,Castanho,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido,Desconhecido
1727,119,10.2,1.57,40.72,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
1728,1765,39.09,1.79,63.33,Feminino,Castanho,Preto,Envenenamento,Casa,Negra,Classe Baixa,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1729,1797,30.94,1.78,69.55,Feminino,Verde,Ruivo,Estrangulamento,Rua,Amarela,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1730,111,20.5,1.78,44.16,Masculino,Castanho,Preto,Estrangulamento,Trabalho,Negra,Classe Média,Desconhecido,Desconhecido
1731,1232,49.48,1.56,36.48,Masculino,Preto,Preto,Contusão,Escola,Branca,Classe Média,Desconhecido,Desconhecido
1732,763,20.37,1.79,31.49,Feminino,Verde,Ruivo,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido,Desconhecido
1733,855,27.71,1.43,63.49,Masculino,Azul,Castanho,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
1734,1904,24.26,1.75,79.12,Feminino,Preto,Loiro,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1735,1132,18.61,1.63,72.15,Masculino,Castanho,Loiro,Contusão,Escola,Branca,Classe Baixa,Desconhecido,Desconhecido
1736,708,18.96,1.53,56.29,Feminino,Azul,Ruivo,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1737,160,54.61,1.41,87.1,Masculino,Preto,Ruivo,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido,Desconhecido
1738,46,13.04,1.71,40.88,Feminino,Azul,Ruivo,Contusão,Rua,Negra,Classe Baixa,Desconhecido,Desconhecido
1739,92,52.98,1.57,46.84,Masculino,Azul,Preto,Envenenamento,Rua,Branca,Classe Média,Desconhecido,ElBigodon Camacho
1740,476,41.34,1.54,36.96,Feminino,Preto,Castanho,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido,Desconhecido
1741,1561,41.3,1.43,42.67,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1742,1942,48.2,1.78,83.48,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1743,1692,36.15,1.61,62.49,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1744,1513,15.56,1.5,43.93,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho,ElBigodon Camacho
1745,1876,27.0,1.7,84.28,Masculino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz,Roberto Chimarildo Tomáz
1746,952,21.43,1.77,40.14,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Baixa,Desconhecido,Desconhecido
1747,1296,45.59,1.53,80.06,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido,Desconhecido
1748,1631,43.69,1.66,58.63,Masculino,Azul,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
1749,447,43.95,1.84,76.22,Masculino,Castanho,Preto,Envenenamento,Escola,Negra,Classe Alta,Desconhecido,Desconhecido
1750,839,26.9,1.76,54.39,Masculino,Verde,Castanho,Contusão,Rua,Parda,Classe Baixa,Desconhecido,Desconhecido
1751,887,53.68,1.62,73.53,Feminino,Verde,Loiro,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido,Desconhecido
1752,1744,36.09,1.64,64.37,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva,Coringon de le pinheirinho Silva
