,Idade,Altura,Peso,Sexo,Cor dos Olhos,Cor do Cabelo,Causa Morte,Local Morte,Raça,Classe Social,Serial Killer
643,49.32,1.4,34.03,Masculino,Azul,Preto,Estrangulamento,Escola,Parda,Classe Baixa,Desconhecido
1594,39.46,1.69,52.48,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1118,10.17,1.58,61.49,Feminino,Azul,Ruivo,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
575,22.3,1.7,48.41,Feminino,Castanho,Loiro,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
956,40.85,1.5,54.48,Masculino,Verde,Ruivo,Contusão,Escola,Parda,Classe Alta,Desconhecido
1213,50.49,1.88,32.5,Feminino,Castanho,Preto,Estrangulamento,Rua,Negra,Classe Média,Desconhecido
441,31.61,1.67,81.45,Feminino,Preto,Loiro,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
1061,21.9,1.56,63.52,Feminino,Verde,Preto,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido
340,20.21,1.48,37.05,Feminino,Preto,Preto,Envenenamento,Rua,Negra,Classe Baixa,Desconhecido
1423,46.32,1.6,53.32,Masculino,Verde,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
557,17.33,1.53,41.91,Masculino,Castanho,Preto,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
206,39.33,1.71,85.8,Masculino,Preto,Ruivo,Esfaqueamento,Escola,Negra,Classe Baixa,Desconhecido
821,58.41,1.42,66.9,Masculino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Desconhecido
1496,20.13,1.67,56.18,Feminino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
852,21.57,1.86,45.35,Feminino,Castanho,Loiro,Contusão,Escola,Branca,Classe Alta,Desconhecido
510,47.61,1.75,49.89,Masculino,Castanho,Castanho,Contusão,Trabalho,Branca,Classe Média,Desconhecido
1094,22.78,1.59,54.91,Feminino,Azul,Ruivo,Estrangulamento,Trabalho,Negra,Classe Alta,Desconhecido
1334,21.76,1.53,36.59,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
500,36.19,1.53,43.35,Feminino,Verde,Ruivo,Esfaqueamento,Casa,Negra,Classe Alta,Desconhecido
888,58.11,1.52,53.67,Masculino,Preto,Preto,Envenenamento,Rua,Negra,Classe Média,Desconhecido
311,51.64,1.78,72.73,Feminino,Verde,Loiro,Envenenamento,Escola,Parda,Classe Baixa,Desconhecido
1480,41.15,1.67,66.18,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
151,16.08,1.44,60.14,Feminino,Verde,Preto,Esfaqueamento,Escola,Branca,Classe Baixa,Desconhecido
1679,24.98,1.9,85.19,Feminino,Verde,Castanho,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
113,17.5,1.83,59.19,Masculino,Azul,Loiro,Contusão,Escola,Branca,Classe Média,Desconhecido
1135,30.25,1.55,89.69,Feminino,Castanho,Preto,Envenenamento,Rua,Negra,Classe Média,Desconhecido
1209,32.39,1.69,50.63,Masculino,Preto,Castanho,Contusão,Escola,Amarela,Classe Baixa,Desconhecido
962,48.7,1.49,73.79,Masculino,Preto,Loiro,Esfaqueamento,Escola,Parda,Classe Média,Desconhecido
1684,26.87,1.74,81.52,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Baixa,Roberto Chimarildo Tomáz
1523,15.91,1.77,57.3,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
1474,40.75,1.72,60.5,Masculino,Preto,Preto,Contusão,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
857,13.85,1.4,86.34,Feminino,Castanho,Loiro,Contusão,Casa,Branca,Classe Média,Desconhecido
544,12.45,1.43,53.07,Feminino,Castanho,Loiro,Contusão,Rua,Parda,Classe Média,Desconhecido
788,18.79,1.8,57.12,Masculino,Preto,Castanho,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
1075,46.45,1.82,31.29,Feminino,Castanho,Loiro,Contusão,Escola,Branca,Classe Média,Desconhecido
316,47.69,1.49,48.81,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Alta,Desconhecido
61,47.28,1.67,31.5,Feminino,Verde,Preto,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido
497,42.92,1.42,61.9,Masculino,Castanho,Castanho,Envenenamento,Casa,Amarela,Classe Baixa,Desconhecido
930,45.48,1.74,38.59,Feminino,Preto,Castanho,Contusão,Escola,Amarela,Classe Média,Desconhecido
147,19.13,1.54,70.44,Feminino,Preto,Ruivo,Esfaqueamento,Escola,Amarela,Classe Baixa,Desconhecido
220,56.47,1.48,62.37,Masculino,Castanho,Preto,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
1001,29.95,1.65,50.48,Feminino,Preto,Ruivo,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
401,44.36,1.66,51.01,Masculino,Verde,Preto,Estrangulamento,Casa,Branca,Classe Alta,Desconhecido
1622,22.08,1.73,73.07,Feminino,Verde,Ruivo,Esfaqueamento,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
1247,31.39,1.64,43.21,Masculino,Preto,Loiro,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
1694,24.02,1.86,52.65,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1133,18.8,1.72,51.69,Feminino,Preto,Loiro,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
1125,54.89,1.81,40.11,Feminino,Verde,Ruivo,Envenenamento,Trabalho,Parda,Classe Média,Desconhecido
997,13.72,1.41,65.33,Feminino,Castanho,Loiro,Envenenamento,Casa,Branca,Classe Alta,Desconhecido
271,49.78,1.56,37.59,Masculino,Azul,Ruivo,Contusão,Trabalho,Branca,Classe Média,Desconhecido
1435,46.15,1.75,54.35,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
798,50.96,1.43,36.54,Masculino,Preto,Castanho,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
92,21.23,1.71,49.9,Feminino,Azul,Castanho,Contusão,Rua,Parda,Classe Média,Desconhecido
1024,34.54,1.79,30.41,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido
1633,27.23,1.7,83.44,Feminino,Verde,Ruivo,Envenenamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
76,22.95,1.52,36.09,Masculino,Preto,Preto,Estrangulamento,Casa,Negra,Classe Alta,Desconhecido
261,45.19,1.67,44.28,Masculino,Azul,Loiro,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
108,31.24,1.79,49.08,Masculino,Azul,Preto,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
348,41.34,1.75,69.52,Feminino,Preto,Preto,Estrangulamento,Escola,Amarela,Classe Alta,Desconhecido
1502,33.57,1.61,54.5,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
284,28.56,1.52,52.64,Masculino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
920,33.42,1.89,71.92,Feminino,Preto,Ruivo,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
1812,21.84,1.75,73.83,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
217,10.13,1.6,43.17,Masculino,Castanho,Ruivo,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
281,41.3,1.89,46.95,Masculino,Verde,Castanho,Envenenamento,Escola,Negra,Classe Baixa,Desconhecido
1497,42.98,1.79,56.99,Masculino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Média,Coringon de le pinheirinho Silva
233,34.36,1.68,36.6,Masculino,Preto,Castanho,Contusão,Escola,Amarela,Classe Alta,Desconhecido
1052,52.26,1.63,36.92,Masculino,Azul,Ruivo,Contusão,Trabalho,Parda,Classe Baixa,Desconhecido
823,55.71,1.41,73.72,Feminino,Verde,Castanho,Esfaqueamento,Rua,Branca,Classe Baixa,Desconhecido
453,23.68,1.59,66.54,Masculino,Preto,Castanho,Contusão,Escola,Parda,Classe Alta,Desconhecido
989,19.22,1.41,35.02,Feminino,Castanho,Preto,Contusão,Casa,Parda,Classe Baixa,Desconhecido
1608,32.76,1.84,80.07,Masculino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
996,55.47,1.52,57.38,Feminino,Verde,Preto,Contusão,Rua,Parda,Classe Baixa,Desconhecido
1241,31.36,1.82,52.21,Feminino,Preto,Preto,Estrangulamento,Escola,Amarela,Classe Baixa,Desconhecido
560,50.51,1.5,79.43,Masculino,Azul,Ruivo,Contusão,Casa,Amarela,Classe Baixa,Desconhecido
1664,21.17,1.78,76.64,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
1259,37.69,1.66,59.15,Masculino,Verde,Loiro,Estrangulamento,Trabalho,Branca,Classe Baixa,Desconhecido
1623,25.5,1.67,78.3,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Amarela,Classe Alta,Roberto Chimarildo Tomáz
972,23.59,1.46,86.68,Masculino,Preto,Castanho,Contusão,Trabalho,Negra,Classe Média,Desconhecido
1041,27.26,1.82,53.61,Masculino,Verde,Loiro,Estrangulamento,Casa,Parda,Classe Baixa,Desconhecido
388,43.68,1.88,77.35,Masculino,Azul,Ruivo,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
977,25.76,1.68,42.81,Masculino,Castanho,Ruivo,Contusão,Rua,Negra,Classe Baixa,Desconhecido
1669,28.09,1.84,81.29,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
860,47.54,1.73,71.5,Masculino,Preto,Loiro,Envenenamento,Rua,Parda,Classe Alta,Desconhecido
680,17.56,1.87,59.38,Masculino,Verde,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
776,47.27,1.8,35.97,Masculino,Verde,Castanho,Envenenamento,Escola,Amarela,Classe Média,Desconhecido
986,27.89,1.59,30.27,Masculino,Preto,Ruivo,Envenenamento,Trabalho,Parda,Classe Baixa,Desconhecido
1713,24.85,1.81,80.46,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
476,21.32,1.55,32.08,Masculino,Verde,Loiro,Esfaqueamento,Rua,Parda,Classe Alta,Desconhecido
1500,42.81,1.71,54.15,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1626,24.66,1.8,73.65,Feminino,Verde,Ruivo,Estrangulamento,Casa,Parda,Classe Alta,Roberto Chimarildo Tomáz
897,32.58,1.62,89.03,Masculino,Preto,Ruivo,Esfaqueamento,Escola,Amarela,Classe Alta,Desconhecido
1012,36.31,1.82,71.16,Feminino,Verde,Preto,Contusão,Rua,Branca,Classe Alta,Desconhecido
1372,23.68,1.59,45.68,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
272,27.42,1.59,67.75,Masculino,Castanho,Loiro,Esfaqueamento,Trabalho,Negra,Classe Média,Desconhecido
83,20.37,1.68,33.17,Masculino,Azul,Ruivo,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
506,45.64,1.78,71.34,Masculino,Castanho,Preto,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido
679,55.86,1.71,50.58,Feminino,Castanho,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Alta,Desconhecido
1226,35.63,1.79,69.37,Feminino,Castanho,Ruivo,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
480,29.82,1.64,86.44,Feminino,Castanho,Loiro,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
101,16.09,1.48,36.77,Feminino,Preto,Loiro,Contusão,Casa,Parda,Classe Alta,Desconhecido
20,37.45,1.61,32.2,Masculino,Azul,Preto,Contusão,Casa,Amarela,Classe Alta,Desconhecido
1137,15.77,1.79,57.14,Masculino,Verde,Preto,Contusão,Rua,Parda,Classe Baixa,Desconhecido
694,34.25,1.87,46.04,Feminino,Castanho,Castanho,Estrangulamento,Escola,Amarela,Classe Média,Desconhecido
10,52.3,1.64,80.07,Feminino,Azul,Castanho,Estrangulamento,Trabalho,Parda,Classe Média,Desconhecido
286,10.3,1.83,43.2,Masculino,Preto,Loiro,Estrangulamento,Casa,Amarela,Classe Média,Desconhecido
580,28.89,1.74,49.49,Masculino,Verde,Castanho,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
1764,46.83,1.75,79.54,Feminino,Verde,Ruivo,Estrangulamento,Trabalho,Branca,Classe Alta,Roberto Chimarildo Tomáz
1384,24.83,1.48,44.96,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
16,43.44,1.58,77.63,Feminino,Azul,Loiro,Contusão,Escola,Amarela,Classe Média,Desconhecido
90,46.3,1.86,33.4,Masculino,Preto,Loiro,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
256,13.19,1.65,85.49,Masculino,Preto,Preto,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
1549,38.26,1.72,64.26,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
720,19.23,1.6,47.92,Masculino,Verde,Preto,Esfaqueamento,Rua,Negra,Classe Alta,Desconhecido
1724,31.42,1.85,79.38,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1084,49.94,1.7,36.91,Feminino,Castanho,Castanho,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
638,27.2,1.64,60.18,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Parda,Classe Baixa,Desconhecido
394,43.55,1.68,86.25,Masculino,Verde,Ruivo,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
856,49.3,1.45,45.46,Masculino,Verde,Ruivo,Envenenamento,Rua,Amarela,Classe Alta,Desconhecido
1312,35.37,1.89,39.11,Masculino,Azul,Castanho,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
872,40.88,1.64,82.81,Feminino,Castanho,Preto,Estrangulamento,Rua,Amarela,Classe Alta,Desconhecido
124,43.34,1.5,40.41,Feminino,Azul,Preto,Estrangulamento,Trabalho,Amarela,Classe Baixa,Desconhecido
482,56.91,1.88,77.13,Masculino,Azul,Preto,Contusão,Escola,Parda,Classe Média,Desconhecido
275,37.59,1.69,86.79,Feminino,Preto,Preto,Estrangulamento,Escola,Negra,Classe Baixa,Desconhecido
1277,15.84,1.57,41.71,Masculino,Azul,Preto,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
431,12.14,1.65,40.08,Feminino,Preto,Loiro,Contusão,Casa,Negra,Classe Baixa,Desconhecido
1098,12.7,1.61,66.98,Feminino,Azul,Ruivo,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
1770,20.48,1.9,85.91,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1577,42.91,1.7,61.33,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1216,27.46,1.43,36.69,Masculino,Azul,Ruivo,Contusão,Rua,Negra,Classe Alta,Desconhecido
761,56.02,1.83,39.03,Feminino,Castanho,Castanho,Esfaqueamento,Casa,Amarela,Classe Baixa,Desconhecido
187,24.47,1.54,52.72,Masculino,Castanho,Preto,Estrangulamento,Trabalho,Negra,Classe Baixa,Desconhecido
1360,20.43,1.59,39.37,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
59,52.28,1.49,49.72,Masculino,Verde,Castanho,Contusão,Trabalho,Branca,Classe Baixa,Desconhecido
1380,11.65,1.59,45.7,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1529,48.85,1.71,66.34,Feminino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
1102,17.4,1.49,76.59,Feminino,Azul,Castanho,Envenenamento,Trabalho,Amarela,Classe Baixa,Desconhecido
169,18.83,1.71,37.32,Feminino,Preto,Castanho,Envenenamento,Casa,Amarela,Classe Alta,Desconhecido
1276,15.46,1.51,37.37,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
72,41.91,1.83,82.51,Feminino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Alta,Desconhecido
530,43.0,1.66,58.4,Masculino,Verde,Preto,Contusão,Rua,Branca,Classe Média,Desconhecido
345,12.12,1.69,89.81,Feminino,Verde,Preto,Estrangulamento,Trabalho,Amarela,Classe Alta,Desconhecido
1004,54.4,1.67,68.36,Feminino,Verde,Loiro,Estrangulamento,Escola,Negra,Classe Média,Desconhecido
781,31.8,1.47,48.38,Feminino,Azul,Loiro,Contusão,Escola,Branca,Classe Alta,Desconhecido
1379,43.84,1.67,46.87,Feminino,Preto,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
344,53.2,1.52,86.53,Feminino,Preto,Castanho,Esfaqueamento,Escola,Parda,Classe Alta,Desconhecido
1738,20.96,1.6,84.59,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Média,Roberto Chimarildo Tomáz
1066,46.29,1.79,32.1,Masculino,Castanho,Loiro,Contusão,Escola,Negra,Classe Média,Desconhecido
1733,29.38,1.5,86.98,Feminino,Verde,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
449,16.58,1.76,36.09,Feminino,Preto,Preto,Envenenamento,Casa,Branca,Classe Média,Desconhecido
1045,54.57,1.89,48.92,Masculino,Castanho,Ruivo,Contusão,Casa,Amarela,Classe Média,Desconhecido
1564,46.17,1.6,59.22,Masculino,Castanho,Ruivo,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
765,37.13,1.72,81.76,Feminino,Preto,Preto,Estrangulamento,Trabalho,Parda,Classe Alta,Desconhecido
323,10.97,1.6,56.81,Masculino,Azul,Ruivo,Estrangulamento,Trabalho,Branca,Classe Média,Desconhecido
1565,36.11,1.64,55.69,Masculino,Castanho,Preto,Envenenamento,Casa,Amarela,Classe Alta,Coringon de le pinheirinho Silva
1154,28.57,1.53,52.47,Masculino,Azul,Preto,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
86,34.7,1.74,34.97,Feminino,Castanho,Castanho,Esfaqueamento,Trabalho,Parda,Classe Média,Desconhecido
297,53.75,1.43,76.98,Masculino,Preto,Loiro,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
569,35.2,1.83,44.32,Masculino,Castanho,Ruivo,Contusão,Casa,Amarela,Classe Média,Desconhecido
561,21.17,1.68,52.77,Masculino,Castanho,Castanho,Esfaqueamento,Rua,Negra,Classe Baixa,Desconhecido
274,17.25,1.45,58.55,Masculino,Verde,Castanho,Envenenamento,Escola,Branca,Classe Baixa,Desconhecido
331,28.75,1.52,76.55,Masculino,Verde,Loiro,Contusão,Escola,Negra,Classe Baixa,Desconhecido
805,38.06,1.89,81.18,Masculino,Azul,Castanho,Contusão,Trabalho,Negra,Classe Baixa,Desconhecido
239,30.89,1.68,57.62,Masculino,Preto,Loiro,Envenenamento,Casa,Parda,Classe Média,Desconhecido
1452,34.8,1.74,61.88,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
690,22.67,1.5,71.58,Feminino,Preto,Loiro,Envenenamento,Trabalho,Negra,Classe Alta,Desconhecido
1013,38.93,1.47,33.47,Masculino,Castanho,Ruivo,Esfaqueamento,Escola,Branca,Classe Média,Desconhecido
1199,55.62,1.9,79.72,Feminino,Azul,Preto,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
942,37.84,1.49,84.09,Masculino,Castanho,Loiro,Envenenamento,Escola,Branca,Classe Média,Desconhecido
237,42.05,1.54,80.83,Masculino,Preto,Preto,Estrangulamento,Casa,Branca,Classe Baixa,Desconhecido
1212,16.02,1.86,69.49,Masculino,Preto,Ruivo,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
322,22.52,1.72,86.44,Masculino,Preto,Ruivo,Contusão,Trabalho,Amarela,Classe Alta,Desconhecido
1073,38.43,1.88,39.23,Feminino,Preto,Loiro,Esfaqueamento,Casa,Amarela,Classe Média,Desconhecido
1394,15.28,1.69,54.55,Masculino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
1338,15.85,1.43,88.29,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
250,57.5,1.53,44.07,Feminino,Azul,Castanho,Contusão,Rua,Parda,Classe Alta,Desconhecido
1596,42.73,1.56,57.64,Feminino,Castanho,Preto,Envenenamento,Rua,Parda,Classe Média,Coringon de le pinheirinho Silva
1632,20.04,1.43,80.82,Feminino,Azul,Preto,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
865,40.91,1.59,74.06,Masculino,Castanho,Ruivo,Contusão,Trabalho,Branca,Classe Média,Desconhecido
1511,39.45,1.77,65.59,Masculino,Castanho,Preto,Esfaqueamento,Casa,Parda,Classe Baixa,Coringon de le pinheirinho Silva
1101,45.56,1.53,70.89,Feminino,Castanho,Castanho,Estrangulamento,Rua,Branca,Classe Alta,Desconhecido
240,29.68,1.8,44.6,Masculino,Azul,Loiro,Envenenamento,Rua,Branca,Classe Baixa,Desconhecido
175,41.98,1.83,50.14,Feminino,Preto,Preto,Contusão,Escola,Branca,Classe Alta,Desconhecido
36,44.7,1.4,77.14,Feminino,Azul,Loiro,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
1399,17.63,1.52,34.87,Masculino,Azul,Ruivo,Esfaqueamento,Trabalho,Branca,Classe Média,ElBigodon Camacho
607,24.12,1.69,56.97,Masculino,Azul,Loiro,Envenenamento,Casa,Parda,Classe Média,Desconhecido
1520,45.55,1.65,78.25,Feminino,Castanho,Castanho,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
333,26.61,1.82,74.47,Feminino,Azul,Castanho,Esfaqueamento,Casa,Branca,Classe Média,Desconhecido
1229,44.06,1.67,62.26,Masculino,Azul,Loiro,Contusão,Rua,Amarela,Classe Alta,Desconhecido
1703,60.0,1.88,80.14,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Roberto Chimarildo Tomáz
173,16.67,1.41,74.58,Feminino,Azul,Ruivo,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
1088,36.39,1.7,57.25,Feminino,Preto,Preto,Envenenamento,Rua,Amarela,Classe Baixa,Desconhecido
1762,51.55,1.75,86.35,Feminino,Verde,Ruivo,Contusão,Rua,Parda,Classe Alta,Roberto Chimarildo Tomáz
866,34.56,1.78,82.3,Feminino,Preto,Castanho,Contusão,Rua,Amarela,Classe Média,Desconhecido
1792,38.91,1.85,78.17,Masculino,Castanho,Ruivo,Estrangulamento,Casa,Amarela,Classe Alta,Roberto Chimarildo Tomáz
1352,39.09,1.61,46.38,Feminino,Azul,Loiro,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
702,18.74,1.49,39.4,Masculino,Castanho,Loiro,Estrangulamento,Escola,Parda,Classe Alta,Desconhecido
760,49.9,1.49,30.48,Feminino,Verde,Castanho,Estrangulamento,Casa,Amarela,Classe Baixa,Desconhecido
1417,42.89,1.74,53.31,Feminino,Castanho,Loiro,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
1281,50.31,1.43,40.15,Masculino,Azul,Loiro,Esfaqueamento,Casa,Branca,Classe Média,ElBigodon Camacho
697,27.21,1.42,60.38,Feminino,Castanho,Preto,Esfaqueamento,Rua,Parda,Classe Média,Desconhecido
495,49.48,1.45,61.88,Masculino,Verde,Ruivo,Envenenamento,Casa,Amarela,Classe Média,Desconhecido
1473,34.7,1.72,64.71,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
984,28.69,1.5,75.59,Feminino,Verde,Preto,Contusão,Trabalho,Amarela,Classe Média,Desconhecido
522,53.85,1.79,45.43,Masculino,Preto,Loiro,Estrangulamento,Rua,Parda,Classe Alta,Desconhecido
738,52.79,1.59,41.6,Masculino,Verde,Ruivo,Esfaqueamento,Casa,Parda,Classe Alta,Desconhecido
53,38.4,1.74,41.88,Masculino,Verde,Ruivo,Contusão,Casa,Parda,Classe Média,Desconhecido
1447,45.22,1.43,87.7,Feminino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Média,Coringon de le pinheirinho Silva
365,14.87,1.75,77.89,Masculino,Azul,Preto,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
905,54.98,1.47,30.11,Feminino,Preto,Loiro,Contusão,Escola,Branca,Classe Média,Desconhecido
1736,21.29,1.85,77.41,Feminino,Verde,Ruivo,Estrangulamento,Casa,Negra,Classe Alta,Roberto Chimarildo Tomáz
1232,14.26,1.51,76.62,Feminino,Castanho,Loiro,Esfaqueamento,Rua,Amarela,Classe Média,Desconhecido
583,29.14,1.84,50.96,Feminino,Preto,Preto,Contusão,Trabalho,Negra,Classe Alta,Desconhecido
1110,22.67,1.6,63.58,Masculino,Castanho,Castanho,Envenenamento,Trabalho,Negra,Classe Média,Desconhecido
1637,24.58,1.81,79.96,Feminino,Verde,Ruivo,Estrangulamento,Casa,Branca,Classe Alta,Roberto Chimarildo Tomáz
1170,54.68,1.86,72.68,Masculino,Preto,Castanho,Envenenamento,Casa,Branca,Classe Baixa,Desconhecido
1490,36.8,1.59,55.28,Masculino,Castanho,Preto,Envenenamento,Casa,Branca,Classe Média,Coringon de le pinheirinho Silva
1418,36.09,1.71,57.49,Masculino,Castanho,Preto,Envenenamento,Casa,Parda,Classe Alta,Coringon de le pinheirinho Silva
501,41.46,1.63,82.8,Masculino,Castanho,Ruivo,Estrangulamento,Casa,Negra,Classe Média,Desconhecido
1198,41.93,1.53,48.63,Masculino,Preto,Ruivo,Contusão,Rua,Branca,Classe Média,Desconhecido
709,43.18,1.41,57.53,Masculino,Castanho,Ruivo,Esfaqueamento,Trabalho,Negra,Classe Baixa,Desconhecido
574,36.71,1.67,41.35,Masculino,Castanho,Loiro,Estrangulamento,Rua,Branca,Classe Média,Desconhecido
779,59.56,1.78,58.15,Feminino,Preto,Castanho,Contusão,Rua,Branca,Classe Média,Desconhecido
640,21.63,1.64,57.5,Feminino,Azul,Ruivo,Envenenamento,Trabalho,Negra,Classe Baixa,Desconhecido
936,39.34,1.69,64.03,Feminino,Verde,Castanho,Esfaqueamento,Rua,Branca,Classe Média,Desconhecido
1614,56.12,1.7,86.64,Feminino,Verde,Ruivo,Estrangulamento,Escola,Branca,Classe Alta,Roberto Chimarildo Tomáz
252,58.59,1.53,58.15,Masculino,Azul,Ruivo,Estrangulamento,Escola,Branca,Classe Média,Desconhecido
1390,19.13,1.42,40.08,Masculino,Azul,Ruivo,Esfaqueamento,Rua,Branca,Classe Média,ElBigodon Camacho
459,50.06,1.61,86.68,Masculino,Verde,Castanho,Contusão,Casa,Amarela,Classe Média,Desconhecido
968,43.31,1.79,48.99,Masculino,Castanho,Loiro,Envenenamento,Rua,Parda,Classe Baixa,Desconhecido
